correcteds,correctors,created_at,PASS,Highest C Piscine,Final exam score,Number of group assignments,level,penalty
45,46,14,0,7,48,1,6.28,0
5,2,14,0,0,,1,0.95,0
26,22,14,0,5,24,2,4.3,0
172,179,1,1,11,66,3,11.25,0
96,95,1,1,11,66,4,10.6,0
104,94,1,1,11,66,4,11.36,0
6,6,14,0,0,,0,0.33,0
200,202,1,1,13,66,4,10.71,0
49,47,14,0,6,12,2,4.5,0
112,106,9,1,9,72,3,8.27,0
127,117,9,1,8,72,3,8.87,0
19,21,14,0,4,0,1,0.3,0
107,101,9,1,11,72,3,10.04,0
33,28,14,0,7,6,0,3.37,0
136,124,9,1,11,72,2,7.95,0
128,110,9,1,11,72,4,10.29,0
119,114,9,1,10,72,3,9.55,0
118,102,9,1,11,72,3,9.43,0
55,51,9,1,9,72,3,9.3,0
10,7,14,0,1,,0,0.65,0
19,14,14,0,4,36,1,2.84,0
172,168,9,1,11,72,4,9.66,0
17,22,14,0,3,,0,2.49,0
112,98,9,1,11,72,4,11.3,0
159,201,9,1,11,72,4,10.81,0
50,46,14,0,7,24,1,4.44,0
115,93,9,1,11,72,3,10.66,0
72,60,9,1,7,72,3,7.07,0
34,37,14,0,4,66,2,6.47,0
118,103,9,1,11,72,3,10.61,0
44,47,14,0,7,6,2,5.5,0
132,120,9,1,11,72,4,13.05,0
91,87,9,1,8,72,2,7.6,0
136,109,9,1,11,72,3,10.13,0
164,153,9,1,9,72,4,11.55,0
41,43,14,0,7,30,2,5.46,0
26,23,14,0,6,66,0,7.21,0
23,18,14,0,4,24,1,2.53,0
15,14,14,0,4,12,2,3.03,0
40,35,14,0,7,12,2,4.22,0
133,100,9,1,11,72,4,12.65,0
6,8,14,0,1,,0,0.68,0
54,52,9,1,9,72,3,8.02,0
143,130,9,1,11,72,4,8.85,0
141,136,9,1,11,72,3,10.47,0
37,43,14,0,4,18,2,2.45,0
21,15,14,0,4,12,2,2.04,0
37,38,14,0,6,12,3,2.92,0
115,96,9,1,8,72,3,8.18,0
130,105,9,1,11,72,4,13.23,0
83,78,9,1,9,72,3,10.9,0
114,97,9,1,9,72,3,10.28,0
113,101,9,1,9,72,3,9.46,0
128,125,9,1,9,72,3,7.95,0
51,46,9,1,7,72,3,8.77,0
147,117,9,1,11,72,3,9.75,0
48,48,14,0,8,24,2,3.87,0
128,155,9,1,8,72,4,9.63,0
40,34,14,0,7,66,1,6.71,0
80,74,9,1,11,72,1,9.52,0
134,122,9,1,9,72,4,11.14,0
28,27,14,0,4,,1,3.37,0
37,35,14,0,9,36,3,5.4,0
120,96,9,1,7,72,4,8.48,0
101,80,9,1,8,72,4,7.51,0
122,130,9,1,9,72,1,7.75,0
155,189,9,1,11,72,2,11.73,0
122,110,9,1,9,72,3,10.1,0
35,32,14,0,7,24,2,5.49,0
111,90,9,1,11,72,2,10.68,0
21,22,14,0,8,6,1,2.92,0
62,58,14,0,8,6,2,4.1,0
30,41,14,0,8,12,3,5.23,0
101,97,9,1,11,72,3,11.24,0
23,18,14,0,6,6,1,3.82,0
25,19,14,0,6,12,2,4.69,0
102,82,9,1,9,72,3,9.36,0
44,47,13,0,6,24,3,3.85,0
29,26,12,0,7,36,1,4.17,0
84,79,11,0,11,60,4,10.87,0
138,106,9,1,11,72,3,12.06,0
65,66,10,0,8,30,4,8.07,0
132,112,9,1,9,72,3,9.47,0
131,118,9,1,11,72,3,11.34,0
159,182,9,1,9,72,3,10.16,0
126,102,9,1,11,72,3,10.44,0
15,10,9,0,3,24,1,2.21,0
31,29,9,0,7,0,2,3.94,0
3,1,9,0,1,,1,0.38,0
6,5,9,0,1,0,0,0.61,0
139,116,9,1,11,72,4,11.93,0
113,127,8,1,13,72,4,6.98,0
119,108,8,1,13,72,4,4.63,0
43,39,9,0,8,12,3,4.42,0
13,18,9,0,4,12,3,1.64,0
86,84,8,1,11,72,3,11.65,0
130,108,8,1,11,72,2,12.83,0
25,27,9,0,8,30,3,5.4,0
25,23,8,1,4,72,1,4.53,0
92,78,8,1,9,72,3,9.02,0
191,195,8,1,11,72,3,12.64,0
22,19,9,0,6,24,1,2.87,0
8,6,9,0,2,,1,0.58,0
76,70,8,1,11,72,3,13.16,0
150,166,8,1,8,72,3,10.45,0
1,0,9,0,1,0,1,0.82,0
92,100,8,1,7,72,1,8.06,0
23,24,9,0,7,18,3,4.1,0
125,107,8,1,11,72,3,10.18,0
136,133,8,1,9,72,2,9.64,0
62,62,7,0,7,18,3,5.93,0
28,25,7,0,4,30,2,3.89,0
43,41,7,0,9,18,3,3.94,0
122,109,8,1,9,72,2,9.72,0
72,61,8,1,9,72,2,9.7,0
167,167,8,1,11,72,3,12.08,0
155,140,8,1,11,72,3,11.43,0
94,98,8,1,9,72,2,7.25,0
109,93,8,1,8,72,3,7.46,0
57,56,8,1,8,72,3,9.66,0
122,135,8,1,11,72,2,10.48,0
77,64,8,1,9,72,3,8.95,0
169,204,8,1,7,72,3,7.45,0
172,178,8,1,9,72,3,9.82,0
115,119,8,1,8,72,3,9.97,0
146,132,8,1,11,72,4,11.7,0
81,71,8,1,7,72,3,10.55,0
145,126,8,1,8,72,3,8.92,0
115,117,8,1,11,72,3,11.84,0
137,123,8,1,9,72,3,11.49,0
100,100,8,1,11,72,4,11.29,0
64,57,8,1,11,72,4,12.48,0
142,108,8,1,11,72,3,10,0
97,67,8,1,11,72,3,9.48,0
127,107,8,1,9,72,3,10.43,0
174,150,8,1,11,72,2,11.08,0
91,93,8,1,9,72,2,9.7,0
181,200,8,1,11,72,3,10.15,0
142,164,8,1,11,72,1,9.1,0
138,132,8,1,9,72,3,9.58,0
86,95,8,1,11,72,1,10.65,0
132,115,8,1,9,72,2,10.57,0
141,140,8,1,11,72,3,12.64,0
77,87,8,1,9,72,2,8.97,0
127,133,8,1,11,72,3,11.79,0
134,190,8,1,8,72,3,9.46,0
150,132,8,1,11,72,3,11.75,0
131,120,8,1,9,72,3,8.92,0
122,95,8,1,11,72,1,11.04,0
119,109,8,1,9,72,3,7.65,0
147,136,8,1,11,72,2,10.33,0
65,66,8,1,8,72,4,7.27,0
161,121,8,1,11,72,3,11.07,0
170,144,8,1,11,72,2,12.21,0
84,55,8,1,13,72,4,5.64,0
152,119,8,1,13,72,4,5.83,0
105,80,8,1,13,72,4,5,0
98,64,8,1,13,72,4,6.29,0
86,79,14,1,11,72,3,11.55,0
51,50,14,1,9,72,2,8.78,0
58,94,14,1,9,72,2,9.22,0
74,71,14,1,9,72,3,7.83,0
33,25,6,0,5,54,3,5.39,0
79,73,14,1,11,72,4,10.18,0
44,46,6,0,7,12,3,4.5,0
62,59,14,1,9,72,3,9.63,0
38,38,6,0,8,48,3,6.2,0
12,27,6,0,3,12,3,1.16,0
51,46,14,1,11,72,3,11.18,0
40,35,6,0,6,12,2,2.68,0
75,81,14,1,11,72,4,11.03,0
37,42,6,0,7,30,2,5.09,0
76,75,14,1,11,72,3,9.36,0
62,58,6,0,9,36,3,7.28,0
36,32,14,1,9,72,2,9.15,0
43,38,14,1,9,72,2,9.76,0
41,37,14,1,9,72,2,8.07,0
64,56,14,1,8,72,3,9.96,0
57,53,6,0,8,30,3,5.2,0
53,42,14,1,9,72,3,7.7,0
41,37,14,1,9,72,2,9.7,0
72,69,14,1,9,72,2,8.15,0
53,57,6,0,11,48,3,8.63,0
44,37,6,0,6,30,2,5.77,0
20,21,6,0,3,36,3,3.36,0
56,50,6,0,7,54,3,6.98,0
49,46,6,0,7,30,3,4.2,0
33,29,6,0,9,30,2,5.84,0
60,55,14,1,11,72,3,11.05,0
46,41,14,1,9,72,2,9.85,0
12,9,6,0,2,0,3,3.05,0
68,66,14,1,8,72,4,8.9,0
55,62,6,0,9,42,2,6.04,0
45,36,14,1,7,72,3,9.41,0
11,6,6,0,1,0,1,1.26,0
64,66,14,1,8,72,2,9.89,0
4,0,6,0,0,0,1,0.98,0
57,46,14,1,9,72,3,10.67,0
40,33,6,0,7,54,3,5.99,0
66,69,14,1,11,72,4,12.54,0
36,32,6,0,6,36,2,5.23,0
43,37,14,1,7,72,2,8.2,0
55,52,14,1,7,72,3,5.79,0
66,54,14,1,11,72,4,11.09,0
50,56,6,0,8,30,3,5.86,0
21,18,6,0,3,18,2,2.9,0
45,43,6,0,7,0,3,4.8,0
50,50,6,0,7,18,3,5.78,0
41,38,14,1,9,72,2,7.73,0
56,46,14,1,8,72,2,9.01,0
64,74,14,1,11,72,2,10.31,0
88,101,14,1,11,72,3,11.63,0
41,36,14,1,9,72,3,7.76,0
56,56,14,1,8,72,3,10.46,0
28,25,6,0,2,0,3,1.09,0
55,52,6,0,6,54,3,5.7,0
51,50,6,0,7,36,3,5.8,0
61,62,14,1,9,72,2,8.78,0
20,19,6,0,4,0,2,4.25,0
48,40,6,0,8,18,3,4.53,0
30,25,6,0,8,30,3,5.64,0
34,28,6,0,7,12,3,5.72,0
60,55,14,1,8,72,3,8.56,0
56,58,14,1,9,72,2,10.44,0
50,45,6,0,8,54,3,8.1,0
59,49,14,1,9,72,2,9.41,0
45,45,6,0,7,18,3,5.76,0
65,60,14,1,11,72,2,10.94,0
98,89,14,1,9,72,3,10.62,0
98,107,14,1,11,72,4,9.76,0
73,104,14,1,11,72,4,13.02,0
46,42,14,1,9,72,2,6.79,0
83,79,14,1,8,72,4,9.13,0
5,7,6,0,0,0,1,1.36,0
42,42,6,0,6,18,2,4.34,0
68,65,14,1,9,72,4,10.91,0
50,44,6,0,9,18,3,5,0
52,42,14,1,8,72,4,8.76,0
74,69,14,1,11,72,4,11.26,0
26,24,6,0,8,36,3,5.98,0
68,63,14,1,11,72,2,11.11,0
53,49,14,1,11,72,3,10.1,0
55,48,6,0,7,54,2,6.55,0
25,19,6,0,6,24,3,3.38,0
36,32,6,0,9,12,3,6.04,0
37,30,6,0,7,42,3,6.89,0
88,78,14,1,11,72,3,9.1,0
45,38,14,1,9,72,2,9.91,0
56,58,14,1,9,72,3,10.29,0
71,71,14,1,11,72,2,10.48,0
57,56,14,1,9,72,3,8.25,0
59,50,14,1,8,72,3,9.09,0
32,27,14,1,9,72,2,9.39,0
31,25,6,0,4,0,3,3.2,0
78,85,14,1,9,72,3,9.26,0
26,28,6,0,8,30,2,5.37,0
60,52,14,1,9,72,2,10.07,0
54,48,14,1,9,72,3,10.47,0
54,49,14,1,9,72,3,10.46,0
52,43,14,1,11,72,3,9.67,0
44,39,14,1,7,72,2,10.1,0
44,41,14,1,8,72,3,10.56,0
60,49,14,1,11,72,3,10.08,0
42,40,14,1,8,72,2,10.02,0
83,77,14,1,9,72,4,11.61,0
69,64,14,1,8,72,2,8.53,0
60,51,14,1,8,72,3,7.19,0
46,49,14,1,8,72,1,8.31,0
59,53,14,1,9,72,3,10.72,0
88,81,14,1,9,72,4,10.71,0
69,64,14,1,9,72,3,12.02,0
31,31,14,1,6,72,2,8.4,0
74,66,14,1,11,72,3,10.78,0
83,82,14,1,11,72,2,9.72,0
43,38,14,1,8,72,3,7.33,0
56,52,14,1,9,72,2,10.46,0
50,44,14,1,9,72,2,9.38,0
63,60,14,1,8,72,2,7.15,0
42,41,14,1,7,72,3,8.42,0
109,145,13,1,11,72,2,9.21,0
78,79,13,1,8,72,2,9.37,0
71,69,13,1,9,72,2,8.69,0
77,67,13,1,8,72,3,9.71,0
99,89,13,1,9,72,2,8.52,0
56,53,13,1,8,72,3,7.19,0
62,51,13,1,9,72,3,9.87,0
79,76,13,1,7,72,1,9.07,0
80,81,13,1,11,72,3,13.4,0
77,61,13,1,11,72,3,9.5,0
95,98,13,1,9,72,1,10.72,0
105,94,13,1,11,72,4,13.78,0
72,68,13,1,11,72,3,12.53,0
47,44,6,0,8,30,2,5.63,0
61,65,13,1,9,72,3,9.87,0
71,63,13,1,8,72,2,9.67,0
47,36,13,1,11,72,2,13.39,0
75,75,13,1,11,72,3,9.93,0
62,57,13,1,8,72,4,9.84,0
95,85,13,1,9,72,4,10.14,0
60,46,13,1,8,72,4,9.26,0
141,126,13,1,9,72,4,9.58,0
73,66,13,1,11,72,3,12.54,0
52,47,13,1,7,72,2,8.76,0
33,23,6,0,8,12,2,5.58,0
94,118,13,1,11,72,4,12.19,0
58,55,6,0,8,30,2,6.25,0
93,95,13,1,9,72,2,11.3,0
90,81,13,1,9,72,3,9.93,0
95,89,11,1,8,72,2,9.23,0
86,78,11,1,8,72,3,7.02,0
140,131,11,1,11,72,4,11.34,0
41,33,6,0,7,18,2,3.98,0
84,81,11,1,12,72,2,12,0
8,5,6,0,0,,0,0.38,0
45,49,6,0,7,12,3,3.65,0
46,32,6,0,8,18,3,3.77,0
91,83,11,1,9,72,2,8.49,0
131,113,11,1,9,72,3,10.5,0
97,113,11,1,11,72,3,10.4,0
73,106,11,1,9,72,1,7.99,0
73,85,11,1,8,72,3,8.72,0
39,36,6,0,4,36,2,3.07,0
49,69,6,0,8,12,3,3.8,0
130,115,11,1,9,72,3,8.97,0
115,103,11,1,12,72,4,12.7,0
152,136,11,1,11,72,3,11.59,0
46,46,11,1,12,72,4,11.96,0
89,88,11,1,9,72,3,10.68,0
132,108,11,1,8,72,3,9.06,0
78,69,11,1,8,72,3,9.54,0
89,108,11,1,11,72,3,10.48,0
30,63,6,0,9,42,2,8.89,0
57,38,6,0,7,60,3,5.96,0
137,128,11,1,12,72,4,12.15,0
44,32,6,0,7,18,3,4.92,0
50,35,6,0,6,18,3,3.83,0
80,74,11,1,8,72,4,6.76,0
115,88,11,1,11,72,3,12.01,0
71,59,11,1,9,72,3,9.08,0
83,64,11,1,12,72,3,10.6,0
109,93,11,1,9,72,3,8.62,0
81,77,11,1,9,72,3,9.46,0
61,61,11,1,9,72,3,11.02,0
114,102,11,1,9,72,2,10.48,0
130,108,11,1,12,72,3,11.06,0
108,89,11,1,7,72,2,8.04,0
36,69,6,0,9,18,2,7.92,0
103,85,11,1,9,72,3,10.88,0
98,116,11,1,9,72,3,7.54,0
173,165,11,1,12,72,2,11.51,0
68,63,6,0,9,12,3,7.74,0
95,76,11,1,11,72,3,13.47,0
86,95,11,1,9,72,3,10.49,0
56,46,11,1,11,72,3,13.27,0
71,68,11,1,9,72,3,7.59,0
32,36,6,0,8,12,2,7.48,0
31,33,6,0,4,,3,1.62,0
21,11,6,0,3,,2,1.82,0
96,91,11,1,11,72,3,9.97,0
88,77,11,1,9,72,2,10.44,0
12,9,6,0,1,,1,2.29,0
117,94,11,1,11,72,4,12.33,0
122,151,11,1,9,72,3,8.13,0
111,98,11,1,9,72,4,11,0
116,123,11,1,9,72,2,10.01,0
32,18,6,0,5,66,3,6.7,0
60,59,6,0,8,0,1,4.33,0
118,103,11,1,8,72,3,8.68,0
93,84,10,1,8,72,4,8.45,0
63,57,10,1,8,72,2,7.37,0
4,1,6,0,0,,0,0.38,0
121,114,10,1,9,72,2,9.15,0
62,57,10,1,8,72,4,10.19,0
30,24,6,0,6,12,2,4.49,0
43,28,6,0,6,48,3,5.65,0
56,53,10,1,9,72,2,7.11,0
41,38,10,1,3,72,3,6.48,0
59,108,6,0,11,60,3,11.53,0
34,24,6,0,9,30,2,4.34,0
38,32,6,0,8,18,2,3.73,0
133,141,10,1,7,72,3,8.88,0
29,20,6,0,8,30,2,5.76,0
30,21,6,0,5,12,3,2.7,0
121,107,10,1,11,72,4,12.4,0
35,29,6,0,7,48,3,6.91,0
61,50,6,0,9,54,3,7.86,0
115,122,10,1,9,72,2,10.57,0
46,38,6,0,8,42,2,6.03,0
129,109,10,1,11,72,3,10.87,0
128,115,10,1,11,72,3,10,0
44,29,6,0,6,12,1,2.62,0
60,52,6,0,7,18,3,2.61,0
142,136,10,1,11,72,4,10.87,0
101,95,10,1,7,72,4,10.05,0
136,116,10,1,9,72,3,9.47,0
5,6,6,0,0,,1,0.2,0
153,137,10,1,8,72,4,10.55,0
62,48,6,0,11,30,3,7.52,0
20,22,6,0,4,0,0,1.28,0
149,156,10,1,9,72,3,10.4,0
91,84,10,1,8,72,2,7.61,0
52,47,10,1,7,72,3,7.55,0
128,110,10,1,9,72,3,9.63,0
168,144,10,1,9,72,4,11,0
176,178,10,1,11,72,4,10.3,0
136,111,10,1,9,72,3,7.87,0
48,33,6,0,7,18,2,2.88,0
104,84,10,1,9,72,3,10.75,0
63,59,10,1,9,72,1,7.63,0
131,120,10,1,9,72,1,11.55,0
135,114,10,1,8,72,3,11.12,0
80,71,10,1,9,72,4,8.72,0
139,112,10,1,12,72,4,12.7,0
118,91,10,1,9,72,3,9.28,0
131,112,10,1,9,72,2,10.07,0
120,103,10,1,11,72,3,10.41,0
115,119,10,1,11,72,3,10.89,0
78,69,10,1,9,72,4,13.29,0
89,70,10,1,8,72,3,8.23,0
116,121,10,1,8,72,4,9.63,0
125,112,10,1,9,72,3,9.18,0
76,69,10,1,9,72,3,10.54,0
125,126,10,1,8,72,3,8.73,0
125,117,10,1,9,72,3,10.23,0
192,187,10,1,9,72,3,10.43,0
200,202,10,1,9,72,3,7.54,0
130,116,10,1,8,72,3,8.63,0
62,58,10,1,9,72,3,10.26,0
118,88,10,1,9,72,3,8.72,0
128,107,10,1,12,72,4,13.89,0
107,88,10,1,9,72,3,10.62,0
132,107,10,1,9,72,3,9.74,0
66,64,5,0,8,0,2,6.78,0
25,22,5,0,4,0,1,2.77,0
77,69,10,1,9,72,3,8.68,0
145,141,10,1,9,72,4,7.9,0
117,89,10,1,11,72,4,11.35,0
54,52,5,0,9,0,2,6.88,0
69,61,10,1,8,72,3,9.7,0
106,91,10,1,8,72,2,8.12,0
123,112,10,1,11,72,4,11.28,0
57,56,10,1,8,72,3,9.46,0
116,108,10,1,12,72,3,12.82,0
39,38,5,0,4,0,2,3.34,0
159,173,10,1,9,72,3,11.75,0
118,96,10,1,11,72,3,11.71,0
132,111,10,1,9,72,3,11.23,0
161,161,10,1,9,72,3,11.28,0
124,122,10,1,8,72,3,7.81,0
38,39,5,0,8,0,2,6.76,0
123,144,10,1,11,72,4,12.77,0
32,27,5,0,6,0,1,3.45,0
65,64,5,0,9,0,2,7.38,0
58,52,10,1,9,72,3,11.42,0
121,117,10,1,9,72,3,9.54,0
28,24,5,0,4,0,1,1.72,0
163,138,10,1,12,72,3,12.34,0
132,130,10,1,9,72,3,8.75,0
85,84,10,1,9,72,4,9.05,0
110,103,10,1,9,72,4,8.64,0
105,91,10,1,9,72,4,9.34,0
59,56,5,0,11,0,1,8.28,0
12,12,5,0,4,0,1,2.32,0
93,105,10,1,9,72,2,9.15,0
63,68,12,1,11,72,2,10.37,0
123,111,12,1,11,72,3,11.14,0
62,59,12,1,9,72,4,9.94,0
51,49,5,0,8,0,1,6.19,0
133,114,12,1,9,72,3,9.89,0
111,97,12,1,9,72,3,8.5,0
139,123,12,1,11,72,3,9.83,0
109,97,12,1,7,72,3,9.45,0
72,57,12,1,8,72,2,9.05,0
125,108,12,1,9,72,3,10.19,0
102,85,12,1,8,72,2,9.89,0
99,86,12,1,9,72,2,9.28,0
58,52,12,1,8,72,2,8.01,0
112,95,12,1,8,72,4,10.63,0
162,173,12,1,9,72,2,7.79,0
115,156,12,1,9,72,2,10.88,0
74,60,12,1,8,72,2,7.9,0
78,66,12,1,11,72,3,9.73,0
94,78,12,1,11,72,3,9.62,0
41,37,12,1,11,72,1,11.19,0
72,60,12,1,9,72,3,7.1,0
81,76,12,1,8,72,3,10.05,0
96,97,12,1,11,72,3,11.84,0
138,128,12,1,12,72,4,12.73,0
89,78,12,1,8,72,2,9.26,0
69,74,12,1,7,72,3,6.77,0
74,60,12,1,9,72,3,10.12,0
106,90,12,1,11,72,3,9.97,0
140,117,12,1,8,72,2,9.03,0
107,98,12,1,9,72,3,8.3,0
83,79,12,1,9,72,1,9.43,0
116,117,12,1,9,72,3,9.33,0
159,138,12,1,11,72,3,10.33,0
66,62,12,1,11,72,1,11.23,0
98,88,12,1,9,72,3,8.6,0
113,102,12,1,9,72,3,9.96,0
92,91,12,1,9,72,3,8.27,0
155,145,12,1,9,72,3,8.27,0
72,66,12,1,9,72,3,9.07,0
90,78,12,1,11,72,4,12.37,0
87,77,12,1,9,72,3,9.43,0
80,82,12,1,8,72,2,7.22,0
102,82,12,1,9,72,3,10.96,0
130,134,12,1,9,72,3,10.27,0
54,52,12,1,12,72,2,12.04,0
163,200,12,1,9,72,2,9.52,0
69,77,12,1,8,72,1,8.1,0
148,178,12,1,9,72,3,10.25,0
83,80,12,1,9,72,4,12.32,0
113,108,12,1,9,72,3,10.84,0
102,95,12,1,8,72,0,5.6,0
67,57,12,1,9,72,3,9.05,0
47,39,12,1,7,72,2,8.99,0
72,66,12,1,8,72,3,9.14,0
111,200,12,1,8,72,2,6.88,0
136,116,12,1,11,72,4,11.61,0
102,99,12,1,9,72,3,9.53,0
133,119,12,1,9,72,2,9.01,0
80,75,12,1,11,72,3,11.83,0
78,75,12,1,8,72,3,7.13,0
83,71,12,1,9,72,3,8.58,0
54,37,12,1,8,72,2,7.61,0
10,6,5,0,1,,1,1.36,0
106,104,12,1,11,72,2,10.75,0
48,42,12,1,9,72,2,10.69,0
89,71,12,1,9,72,3,9.67,0
96,145,12,1,9,72,2,10.15,0
77,62,12,1,11,72,3,10.38,0
47,45,5,0,9,66,3,7.4,0
87,80,12,1,9,72,2,10.35,0
53,46,12,1,9,72,2,8.6,0
118,105,12,1,9,72,3,11.64,0
150,132,12,1,12,72,2,10.74,0
89,78,12,1,11,72,3,10.4,0
126,125,12,1,11,72,3,11.75,0
56,51,5,0,9,60,3,8.63,0
117,110,12,1,9,72,2,11.49,0
52,49,12,1,9,72,3,11.32,0
84,73,12,1,8,72,3,9.69,0
83,67,12,1,9,72,4,9.97,0
136,129,12,1,10,72,3,8.17,0
139,122,12,1,12,72,3,10.34,0
26,29,5,0,4,60,2,6.03,0
140,157,12,1,11,72,3,10.5,0
76,76,12,1,12,72,4,12.11,0
42,39,5,0,8,12,1,6.52,0
96,78,12,1,11,72,2,9.36,0
101,93,12,1,8,72,3,9.83,0
100,90,12,1,9,72,3,9.21,0
116,110,12,1,12,72,3,11.39,0
115,101,12,1,11,72,4,12.65,0
81,76,12,1,12,72,3,11.25,0
66,58,12,1,9,72,3,10.47,0
82,72,12,1,9,72,3,10.54,0
9,3,5,0,0,,1,1.17,0
46,44,5,0,9,54,3,9.14,0
44,39,5,0,11,66,3,8.44,0
72,56,12,1,12,72,4,13.33,0
110,104,12,1,9,72,3,11.64,0
79,69,12,1,9,72,3,10.47,0
56,41,12,1,8,72,2,7.75,0
91,71,12,1,8,72,3,7.27,0
47,46,5,0,9,60,3,9.28,0
153,150,12,1,9,72,3,10.51,0
63,59,12,1,9,72,3,7.95,0
9,5,5,0,1,,1,1.36,0
155,202,12,1,9,72,2,9.94,0
39,33,5,0,9,42,3,8.35,0
89,151,12,1,11,72,3,9.42,0
119,123,12,1,9,72,1,9.69,0
110,93,12,1,11,72,4,9.79,0
45,54,5,0,7,60,2,6.42,0
129,116,12,1,9,72,3,10.5,0
116,98,12,1,11,72,2,10.43,0
95,91,12,1,8,72,3,9.79,0
47,43,12,1,7,72,3,8.23,0
136,134,12,1,11,72,3,8.51,0
86,69,12,1,8,72,3,8.21,0
42,40,5,0,8,42,1,7.25,0
67,97,12,1,9,72,1,8.09,0
100,89,12,1,11,72,3,12.13,0
33,33,5,0,6,18,3,3.23,0
86,89,12,1,9,72,2,11.4,0
87,76,12,1,11,72,3,10.59,0
73,62,12,1,11,72,3,9.49,0
101,86,12,1,12,72,3,10.38,0
65,66,5,0,11,42,3,7.88,0
25,20,5,0,9,18,1,5.41,0
18,19,5,0,3,,1,2.52,0
88,87,12,1,12,72,2,12.58,0
128,130,12,1,8,72,3,8.01,0
134,108,12,1,9,72,3,7.69,0
102,86,12,1,9,72,3,11.76,0
134,125,12,1,11,72,3,13.4,0
87,77,12,1,9,72,3,11.23,0
69,64,11,1,7,72,4,6.86,0
1,0,5,0,0,,1,0.98,0
79,65,11,1,8,72,3,8.72,0
77,78,11,1,8,72,2,8,0
69,64,11,1,8,72,3,9.39,0
109,100,11,1,11,72,3,10.88,0
136,128,11,1,9,72,3,11.44,0
104,88,11,1,11,72,4,10.63,0
11,12,5,0,2,48,1,3.37,0
41,35,5,0,9,30,3,8.08,0
77,65,11,1,9,72,2,8.8,0
74,82,11,1,8,72,3,10.13,0
139,108,9,1,11,72,4,11.73,0
147,152,9,1,9,72,3,10.07,0
123,125,9,1,5,72,4,6.73,0
47,48,5,0,8,30,3,5.88,0
105,108,9,1,9,72,1,7.64,0
39,37,5,0,8,30,3,7.37,0
122,136,9,1,9,72,1,8.52,0
149,161,9,1,11,72,2,9.81,0
128,106,9,1,9,72,3,9.12,0
118,104,9,1,9,72,3,8.6,0
87,75,9,1,8,72,3,7.55,0
180,183,9,1,11,72,3,10.26,0
135,106,7,1,9,72,2,9.24,0
118,105,7,1,9,72,3,8.1,0
92,96,7,1,11,72,4,8.53,0
176,138,7,1,11,72,3,11.18,0
141,118,7,1,11,72,4,12.39,0
127,118,7,1,9,72,2,8.58,0
142,113,7,1,11,72,4,10.03,0
140,140,7,1,11,72,4,11.29,0
152,123,7,1,11,72,3,11.67,0
131,106,7,1,11,72,3,11.19,0
106,163,7,1,11,72,4,13.44,0
126,91,7,1,11,72,4,10.69,0
126,113,7,1,11,72,3,11.97,0
161,202,7,1,11,72,2,8.5,0
108,99,7,1,9,72,2,9.88,0
206,200,7,1,11,72,3,11.67,0
142,115,7,1,11,72,3,11.71,0
103,104,7,1,8,72,3,9.03,0
158,143,7,1,11,72,4,13.99,0
205,201,7,1,11,72,3,10.88,0
143,119,7,1,11,72,3,10.46,0
133,101,7,1,11,72,3,9.73,0
171,155,7,1,11,72,4,10.53,0
30,27,5,0,7,0,2,3.09,0
74,101,7,1,11,72,2,11.45,0
118,83,7,1,11,72,4,11.34,0
92,73,7,1,11,72,3,12.05,0
81,61,7,1,9,72,3,10.32,0
61,63,7,1,8,72,3,10.02,0
140,123,7,1,11,72,4,10.83,0
113,107,7,1,11,72,3,9.03,0
64,61,4,0,11,60,4,9.73,0
138,118,7,1,11,72,3,10.07,0
73,70,7,1,11,72,3,10.36,0
106,99,7,1,9,72,2,9.92,0
130,122,7,1,11,72,2,8.99,0
120,120,7,1,11,72,3,11.89,0
40,42,4,0,8,24,2,5.82,0
143,124,7,1,11,72,3,9.21,0
133,137,7,1,11,72,3,9.48,0
69,55,7,1,7,72,3,7.55,0
53,47,4,0,11,12,3,7.78,0
81,75,7,1,8,72,3,8.09,0
142,158,7,1,11,72,3,11.13,0
125,153,7,1,9,72,1,6.41,0
163,142,7,1,11,72,3,11.25,0
139,102,7,1,11,72,2,10.83,0
119,84,7,1,11,72,4,11.7,0
156,162,7,1,10,72,3,9.73,0
42,44,4,0,9,0,1,6.25,0
166,151,7,1,11,72,4,11.38,0
46,42,4,0,8,24,1,5.23,0
117,122,7,1,9,72,3,9.83,0
63,59,4,0,11,60,3,9.72,0
165,127,7,1,11,72,4,9.16,0
93,75,7,1,9,72,3,8.91,0
138,118,7,1,11,72,3,11.85,0
27,21,4,0,4,0,2,3.16,0
45,38,15,1,7,72,4,7.71,0
56,55,15,1,9,72,4,9.29,0
48,49,15,1,9,72,3,8.86,0
76,74,15,1,9,72,4,11.12,0
61,53,15,1,11,72,3,9.96,0
72,65,15,1,11,72,4,10.5,0
89,84,15,1,11,72,3,9.5,0
90,102,15,1,11,72,3,9.67,0
80,74,15,1,11,72,3,10.38,0
61,54,15,1,11,72,3,10.37,0
81,84,15,1,11,72,3,10.56,0
52,44,15,1,9,72,3,8.03,0
31,26,15,1,6,72,3,7.04,0
61,66,15,1,11,72,1,8.9,0
57,51,15,1,9,72,2,9.29,0
82,81,15,1,9,72,2,8.75,0
81,80,15,1,11,72,3,11.79,0
71,74,15,1,11,72,4,12.61,0
